작성자,댓글,좋아요수,작성일
@apfhd-ft8wq,비싸게 사줄 바보가 있을줄알고 오직 매출만 올리려고 돈 뿌려대며 달렸지만 예상과 달리 그런 바보는 없었다는게 문제. 기업가치 4조 웃기고있네 그냥 저런건 돈만 박으면 아무나 다 하는건데 누가 삼 ㅋㅋ,0,2025-08-11T00:26:09Z
@프로박-y6w,새벽의 여왕인가 새벽의 저주인가..투자금 1조원이면 많이 해먹고 돈을 원없이 써봤구나..상장했더라면 창업주 본인은 위기모면하고 투자자들은 엑시트하며 살았겠지만 이후 폭락이 뻔해서 여러명 골로갔을텐데 다행히 상장안해서 여러명 살렸네... 쿠팡이 되고 싶었겠지만 지금 4천억도 많이 쳐준듯하다. 어차피 투자받아 벌인사업이라 말아먹고 만세불러도 창업주는 빵에는 안가겠지만 투자자들만 새되는꼴이지..,1,2025-08-11T00:20:58Z
@badavi33,하튼 다국적 대형 건설팅 회사 출신 치고 창업했을 때 잘 되는 놈을 못봄. 누가 누굴 컨설팅하는건지... 매킨지 컨성팅의 저주 함 찾아봐라 ㅋㅋㅋ,1,2025-08-11T00:18:04Z
@gosu3973,망해랑좀,0,2025-08-11T00:04:56Z
@macoon9770,"내가 컬리 경영진이면 식품 분야에 더 집중할듯.

1. MZ를 겨냥한 현재 SNS에서 Trendy한 음식점들과 콜라보(마치 온라인 Pop up)를 진행해서 Trendy 식품간의 순위 경쟁의 플랫폼이자 음식점들로 하여금 홍보효과를 얻도록해서 윈윈구조를 가져감

2. MZ 이상의 올드 세대들의 경우 맛 자체의 퀄리티에 집중하기에 진짜 검증된 맛집들과 협업하여 한정수량으로 집까지 배송상품을 기획함. 이건 배송인프라를 구축해둔 컬리의 시스템과 음식 배송 노하우를 가져갈수있어서 좋고 맛집들도 한정수량을 판매함으로써 홍보효과와 본인들의 가치를 더 높일 수 있어서 좋음.

이렇게 식품쪽에서 독보적인 형태를 가져가야지 어정쩡하게 뷰티 가전 이런거 걸치면 그냥 쿠팡 아류되는거",0,2025-08-10T23:50:14Z
@ghtyrdfvvgi,그래서 상장을 못했군,0,2025-08-10T23:48:46Z
@GG_trader2024,역시 여자가 말이야 ㅋㅋ😅😅,0,2025-08-10T23:40:44Z
@back_in_grey7123,"이 상황에서 네이버는 컬리 지분을 왜 산걸까 10프로나,, 다른곳도 사던데 유통쪽,, 쿠팡 쫓기위해 네이버가 먹으려는건가?",0,2025-08-10T23:40:38Z
@지우대디-v3e,비싸서..,0,2025-08-10T23:05:39Z
@ahnmr.2254,분명 좋은 아이디어였지만 아이디어가 공유되는순간 쿠팡이라는 거대공룡앞에 무릎꿇을수밖에 없는....로켓배송에 새볔배송까지..,0,2025-08-10T22:56:08Z
@museleon,상품이나 배송이 특별했었는데 지금 은 평범? 오히려 배송상태는 별로…,0,2025-08-10T22:52:04Z
@사소한기회,미국에서 망한 BM 마켓사이즈도 안나오는 한국에 가져와서 할 때 부터 투자받아서 상장할 마음으로 시작한 회사지. 중간에 SB 사태 안터졌으면 상장했을거고. 개미들한테 다 떠넘겼겠지.,0,2025-08-10T22:06:40Z
@유영란-f1u,할인쿠폰 줘도 비싸서 안삼,0,2025-08-10T21:44:13Z
@최호재-k2z,안타깝다 초창기 부터  컬리 자주 이용하던 소비자인데 잘견뎌내길 바래본다.,0,2025-08-10T21:29:13Z
@Chabeaulove,더구나 모든배송을 콜드체인으로 해야하니 기업들이 진입 장벽이 높고 마진이 안좋다,0,2025-08-10T16:30:22Z
@Chabeaulove,반포 살면서 컬리는 진짜 이동네서 좋다 생각했다. 그런데 엄마집 인천에 농산물 시장 가면 컬리가 왜 전국구가 안되는지 알게 된다. 싸고 좋은게 시장에 가면 있다.  그걸 경험한 순간 좀 힘들어도 동네 싸게 파는 소문난 아파트 장과 과일가게 찾는다. 더구나 프랑스 질좋은 버터 요상한 향신료가 모든 국민이 필요한건 아니니 성장이 어렵다,0,2025-08-10T16:29:33Z
@DDDaaa123,쿠팡이 다 망침,0,2025-08-10T16:04:19Z
@wnsdnjs159,가성비 시대에 그것을 비비거나 넘어가는 무언가 있어야 하는데 뽀족한 그게 없음 나도 컬리 포장이나 꼼곰한게 좋은데 그래도 마트 배송도 되는데 어느정도 포기하고 가격을 챙겨야 할듯,0,2025-08-10T15:27:26Z
@망구x,쿠팡을 이길수 없을텐데 여기도 티몬엔딩 나올지도 ..,0,2025-08-10T15:24:09Z
@김재훈123,고객상담이 아주 배짱이더라,2,2025-08-10T14:36:32Z
@gshs5247,쿠팡은 이용안해봤는데 저는 컬리 잘 사용하고 있어요 제가 마트가서 사오는 거보다 새벽에 갖다주니 고맙고 마트랑 다른점이 유명가게꺼도 같이 사먹을 수 있어서 좋아요 가격도 제가 왔다 갔다 하는 시간에 비하면 괜챦다고 느끼는데 파산위기설이 있다니 아쉽네요 그때까지 잘 사용하는 수밖에...,25,2025-08-10T14:10:30Z
@ouinon-b4u,컬리 야채 샀는데 엉망진창이라 개빡쳤었던 기억.. 심지어 공산품 가격도 쿠팡은 커녕 마트보다 싸지않음ㅋ 이용할 가치가 없음,0,2025-08-10T13:57:00Z
@차현석-c6l,"망하지마 이런상황 시작?
끝",0,2025-08-10T13:44:17Z
@미루미루-p6w,가격 앞에 장사 있나. 나도 컬리 쓰다가 쿠팡 바꾼지 한참 됐다...,0,2025-08-10T13:18:19Z
@chancerydawkins,초반에는 컬리 음식 질이 좋았는데 나중에는 질이 떨어진 느낌이더라. 결국 멤버십 취소하고 어플 지웠다. 퀄리티 관리가 될 때 까지 다시 쓸 마음 없음,0,2025-08-10T13:17:19Z
@JCY-k4x,"컬리만의 이야기로는 들리지 않는군여 현재 우리나라랑 처한 현실의 축소판이라고 
생각합니다. 성장제일중의가 낳은 결과가 지금의 나라경제를 옥죄고 있는건 사실 아닌가
대출받아서 무조건 사업벌리면서 거품만 만들다가 와르르 무너지는게 한두번 인가",0,2025-08-10T12:58:02Z
@초사이어인-q6q,문자옴 할인 쿠폰 왔다고  클릭하면 그런url벖다고 나옴  그래서 이용 못함,0,2025-08-10T12:56:41Z
@칼세이건-w2j,잘가 컬리야. 현실은 냉혹하다,0,2025-08-10T12:48:03Z
@쩡-q3e,김슬아 대표가 바쁜 워킹맘은 아니었을텐데? 아기는 없는것으로 암,0,2025-08-10T12:11:56Z
@뭉의,유통의 역사를 바꾼건 컬리가 아니라 쿠팡이라고 생각함,1,2025-08-10T12:05:13Z
@오재훈-w2t,"온라인은 쿠팡과 네이버, 오프라인은 이마트  그외에 경쟁한다고 들어본적이 없는데 ㅋㅋㅋㅋ 컬리가 언제 잘나갔음 G마켓을 정용진이 무능하게 3조에 삿지 그외에는 뭐.",0,2025-08-10T12:04:06Z
@HealingKiller,쿠팡이 로켓 후레쉬를 하는 것이 신선식품 당일배송의 컬리 경쟁력을 갉아 먹음. 지금은 가성비를 따지기에 가격 생각 안하고 빨리 받겠다는 소비자는 소수임. 그리고 컬리 새벽 배송도 해봤지만 사실 배송 체계는 생각 외로 원시적임. 컬리 물류센터에서 지역 창고로 대형 윙바디에 빠렛트로 싣고 온 후 컨베이어 벨트에 까대기를 하는데 기사들이 우르르 몰려 자기 배송 상품을 찾고 또 물건이 한번에 안오기에 계속 트럭을 기다리면서 세대별로 분류해야 함. 그걸 또 배송 순서를 짜고 차에 실어야 함. 그 시간이 운 좋으면 2~3시간이고 4~5시간 걸리는 경우도 있음. 양도 많아져서 새벽에 운송 끝내기가 어려움. 신선? 포장을 잘하고 아침까지 배송을 끝내니 큰 문제는 없지만 컬리 물류센터에서 분류가 다 되어 기사는 물건만 싣고 다이렉트로 가면 좋겠음. 기사 편하자는 것보다 고객을 위한 물류의 효용성 차원에서임.,8,2025-08-10T12:01:02Z
@HJJ-h3p,"19년도-20년도까지 이용하다가 지금은 전혀 이용을 안하는데 개인적으로는 별로 좋은 경험은 아니었음. 배송기사님 고생하시는거는 아는데 기사님이 매일 매일 바뀌고, 매일 문앞이 아닌아무 곳이나 던져두거나 꽃배송을 시켰는데 스카치테이프로 대충 묶어서 윗 봉우리가 다 죽어서 온다던지 내가 살던 지역에서만 그런건지 시스템적으로 문제가 있어서 개선 요청을 했으나 전혀 개선되는 것 없이 나만 화가나는 구조였음. 1년동안 너무 열받는 일이 많아서 책임담당자와 통화하고 싶다고 해도 어렵다고 얼머무리면서 상담사들만 매일 실드치느랴 고생했었음. 문어발 식으로 사업 확장하고 정작 문제점들을 개선 안한다고 언젠가는 망하지않을까 생각했었는데.. 컬리에 너무 많은기업들이 투자에 묶여있어서 모르겠네",1,2025-08-10T11:49:40Z
@JohnDoe-wl5sf,컬리가 신선하다는건 이미지 메이킹 아닌가?  직매입관리 상품 거의 없잖아.  공산품이나 이런거 다른 플랫폼에서 똑같이 파는 거임.  그냥 포장만 이쁘게 해서 이미지 메이킹을 했고 그게 먹혔던거지.  이제 그게 슬슬 안먹히는거고,1,2025-08-10T11:48:51Z
@샌드라71,저도 잘 이용하는데 쿠팡과 같은 가격으로 이런 서비스를 하려면 적자가 나긴 할 것 같아요.,0,2025-08-10T10:41:27Z
@백달봉,"컬리 나름 괜찮지만 지속 사용은 아닌듯... 가성비가 떨어져. 제품도 비슷한데.
  잊은지 오래다.",1,2025-08-10T10:20:39Z
@oh3352,"컬리 솔직히 시켜보면 대 만족인데.. 품질도 그렇고ㅜㅜ
경기가 안좋아지고 쿠팡이라는 괴물같은 유통이 저가로 때리니 
답이 없나보네,, 좀 비싸도 퀄 훨씬 좋던데ㅜㅜ",8,2025-08-10T08:59:36Z
@평화-g7u,컬리는 제품이 좋은데.... 아쉽네요.,0,2025-08-10T08:43:03Z
@mipa5190,몇번 시키고나니 맨날 먹던것만 먹게돼서 이제 더 이상 안사게 됩니다. 식품이 너무 한정돼있어요. 다양한 밀키트가 나온다면 너무 좋을거 같은데요.,0,2025-08-10T08:27:11Z
@dragono-7642,"그래서 싸게 팔면 안된다. 단 시간에 고객 잡는건 무료정책인데, 그 맛을 보게되면 그것만 기다린다. 절대 무료로 뿌리면 안된다. 유통임박 상품도 아니고...",0,2025-08-10T08:26:15Z
@user-qk8oe6we9g,"꾸준히 배송비 챙겨받고, 제품 가격은 타 업체보다 비싸고...회원임에도 거의 안 사게 됨",0,2025-08-10T08:13:46Z
@Rabbit2mari,"컬리에 물건 입고시킬때 얘네들 빡세게 함 ㅎㅎ
모든곳이 그럴수도있겠지만은
컬리는 신선에 엄청 신경쓰는건 확실했었던",5,2025-08-10T07:35:39Z
@archurban,새벽배송은 한계도 많고 특히 여름엔 배송기사들 죽을 맛이지. 그게 계속 잘날것 같냐? 이제 나락으로,0,2025-08-10T07:33:37Z
@ymj4040,컬리 퀄리티가 좋아서 ...잘 되면 좋겠다요,0,2025-08-10T07:27:24Z
@보라색커피,일단 비싸면 망해요. 서민들이 더 많은세상. 근데 한남동 비싼 주택가도 쿠팡바구니 문앞에 많더만ㅎ..왜 쿠팡에 밀린건지 잘생각해 보길..나도 걸리썼었다 그러나 쿠팡으로 바꿈.,0,2025-08-10T07:22:29Z
@젠득-x9i,컬리 없어지면 안돼 ㅠㅠ,0,2025-08-10T07:03:49Z
@릭봉구스,끝났다고 봐야지,0,2025-08-10T06:56:49Z
@jay-rhee,"공유오피스인 패스트파이브가 완벽히 판박이 경영으로 벤치마킹(?)을 하고 있네요~ 흑자는 성장으로 이루는게 아닌 극단적인 비용절감(직원 복지, 급여, 고정비)으로 당장의 성과만 보여주고 IPO를 통한 상장,,,,,,,,투자자들의 손실......결국 경영진놈들만 배부르게 하는 구조",0,2025-08-10T06:56:27Z
@yong-bh1oj,"컬리와 쿠팡은 IPO 이후로 완전히 다른 길을 걷게되었다고 생각해요. 쿠팡은 매우 좋은 시기에 나스닥에 성공적으로 상장해서 수조원대 자금조달에 성공, 국내 이커머스 장악에 성공했는데 컬리는 코스피와 나스닥 저울질에서 너무 많은 시간을 빼앗겼죠..

그래도 일단 에비타흑자를 넘어서 분기 영업익 흑자를 달성했고 유료멤버십을 활용한 마케팅비 축소처럼 대부분의 이커머스 기업들이 추구하는 매우 이상적인 흑자전환 루트를 차근차근 밟아가고 있는 모습을 보면, 컬리는 영상에서 다루는 파산설과는 거리가 멀고 제2의 쿠팡은 어려워도 컬리만의 길을 나아갈것으로 보여요.",3,2025-08-10T06:43:49Z
@Emma-ny4pl,"진짜 궁금하다 김슬아대표는 그렇게 유명기업들의 흥망성쇠를 본 컨설턴트였으면서도 이 미래를 못본것인가..? 
고객의 니즈 시작 아이디어는 좋았으나 미래가 너무도 뻔했다. 돈을 벌수없는 구조다. 아마 식품쪽에서 일해본 사람은 누구나 알 것이다. 
컬리 구조를 보면 컨셉으로 성공했으나 컨셉으로 망했다 싶음..
1. 플랫폼은 광고도로 정말 큰 수익을 내는데 컬리는 뭐 고품질 컨셉이니 광고 못해 (오늘의집이 예전엔 광고없다가 슬 광고오픈함)
2. 고품질이니 비쌀수밖에 없어 
3. 마진 젤 안남는 식품으로 이미지 굳어졌으니 어케... 
어떻게 살아남을지 정말 궁금하다",0,2025-08-10T06:24:35Z
@킬킬킬킬,컬리 새벽 배송은 진짜 좋은데 과일은 비싼데 맛이 없고 야채는 이쁜데 비싸고 양 적고 진짜 뻥 안치고 양상추 같은거 시키면 같은 가격에 반에 반만한거 옴 걍 급할때나 귀찮을때 사용하는 정도고 평소에 절대 안이용하는 플랫폼,0,2025-08-10T06:21:59Z
@quadra4187,"쿠팡만 아니였으면 몇몇 이커머스 업체들이 시장을 나눠 갖었을텐데,
쿠팡이 시도한 스케일이 훨씬 컸고 나스닥 상장을 통해 자본 조달이 가능해 지면서 치킨 게임의 승자가 됐음.
소비자들은 웹사이트만 들어가니까 쿠팡의 물류센터 규모를 잘 모르는데,
전국에 갖춘 물류센터는 정말 압도적임 아니 걔들 말처럼 풀필먼트를 완성했음.
그러니, 쟁여 놓을때도 많으니 한번게 매입 할 수 있는 양 자체가 다름.
여기서 단가 경쟁력이 차원이 다른 것임. (싸게 팔수 있음)
거기에, 배송을 자체적으로 할 수 있으니 더욱 강점이 생겨버림.",0,2025-08-10T06:05:22Z
@zboban3426,컬리는 망해도 대표는 잘산다,0,2025-08-10T05:24:02Z
@성모우,한번도 흑자를 못 내면 결국 투자를 못하면  부도나는거지.  좋은 회사가  살아야 될텐데,0,2025-08-10T05:20:38Z
@iliiillliilliilliillll,"""컬리""와 비슷한 ""그립""도 곧 저꼴날거 같던데...",0,2025-08-10T05:14:42Z
@J.Kim7,"모래 위의 성이 생각난다…
근데 지금도 사람을 뽑아대고 있다니…",0,2025-08-10T03:38:43Z
@로켓단-r3p,쿠팡을 누가 이겨ㅜㅜ,0,2025-08-10T03:33:41Z
@D.s-i2t,무능함에 극치네 창업이후 한번도 수익이 없으면 ㅋㅋ,0,2025-08-10T03:33:15Z
@ntower701,이제 한국신용데이터를 봐주세요,0,2025-08-10T03:02:08Z
@deramm12,컬리 제품들 다 퀄리티 좋아요. 특히 신선제품들은 정말 좋아서 매주 시키고 있어요. 컬리 망하지말아줘요😭😭 쿠팡이 독점을 하게끔 두면 안됩니다.,284,2025-08-10T02:49:08Z
@sheonlee9944,"하부 조직에서 얼마나 메뉴얼에 맞지 않게 일하는지 알면 대기업의 미래를 알수 있지.
컬리는 각성해야 버틸수 있음.",0,2025-08-10T02:46:02Z
@jungseunghyun0414,5:07 영업이익과 매출그래프가 반대인듯… 나는 맨날 오탈자 내면서 남의 오탈자는 왜이렇게잘보이는겨..,0,2025-08-10T02:37:18Z
@대장주스나이퍼,안타깝 ㅠㅠ,0,2025-08-10T02:00:54Z
@하루종일-f5s,대공황형 컬리로변신하면 미래가있습니다,0,2025-08-10T01:57:53Z
@김수현-g8i5d,정말 좋은 이미지 였는데.. 너무 아쉬운 회사,0,2025-08-10T01:54:56Z
@prettygood_xoxo,탈출이 답,0,2025-08-10T01:47:34Z
@whoruk5528,"쿠팡쓰는집은 10집중 6~7집인 반면
컬리쓰는집은 10집중 1~2집임..",1,2025-08-10T01:11:34Z
@시리우스-w8s,쿠팡도 처음에 적자일때 이런 영상 많이 올라왔지 ㅋㅋ,1,2025-08-10T01:04:09Z
@위대한나아감,"온국민 배달화
편하게 배달은 누군가의 극단적희생
곧 모두 배달한다",0,2025-08-10T00:56:30Z
@흑맥,기업가치 4조원이라는거 자체가 거품이라는 소리죠. 저딴 회사가 무슨 4조 ㅎㅎㅎ,0,2025-08-09T23:54:29Z
@요호호-b5l,쿠펑도 적자 몇년씩 수혈받으면서 버텼지,0,2025-08-09T23:40:45Z
@togilove534,찾는 게 없을 때 많고 너무 비쌈,0,2025-08-09T23:20:41Z
@메이포,새벽에도  노동자들을  굴리는.법을  퍼뜨린 기업.....그게  역사에  어떻게  남을지,0,2025-08-09T23:01:26Z
@나삐누-p1i,안돼. 컬리 살립시다.,0,2025-08-09T22:48:34Z
@hjkim1121,컬리는 고급 식자재로 가닥을 잡고 특화 했어야 했다.,0,2025-08-09T22:26:51Z
@사자왕-v9n,"컬리가 실패한게  뭔지알어
너무 매출이 수도권 이나 경기권에 집중이 되있다는거야 
진짜 회사가 발전할려면 전국의 유통망을 깔아놔야하는데 컬리는 제품퀼리트보다 유통망이 망해서 이렇게 된거지
그리고 중국돈을 먹으니 얼마나 옆에서 관여를 하겠음 ㅋㅋㅋㅋㅋ",1,2025-08-09T21:23:14Z
@akakakakhan668,암탉이 울면 집안이 망한다 ㅋㅋㅋ,0,2025-08-09T19:11:19Z
@kfjsd8638c,컬리 망하지마세요. 제발요. 배송 음식으로 봤을때는 컬리가 제일 퀄리티가 좋음. 쿠팡 야채 이상한거 썩은거 많이 옴.,0,2025-08-09T18:56:45Z
